class,level,category,book,recipe,recipe_id,book_id
Armorer,94,TS Advanced,Advanced Armorer Volume 94,Tungsten Righteous Barbute,3649162908,2608101660
Armorer,94,TS Advanced,Advanced Armorer Volume 94,Tungsten Righteous Spaulders,193706313,2608101660
Armorer,94,TS Advanced,Advanced Armorer Volume 94,Tungsten Vanguard Barbute,2080331472,2608101660
Armorer,94,TS Advanced,Advanced Armorer Volume 94,Tungsten Vanguard Spaulders,2844983368,2608101660
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Imbued Reverent Rhenium Leggings,1972350078,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Imbued Rhenium Melodic Coat,128753624,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Imbued Rhenium Melodic Leggings,3806840853,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Imbued Rhenium Reverent Coat,2156832661,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Imbued Rhenium Righteous Cuirass,1240755581,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Imbued Rhenium Righteous Greaves,571698308,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Imbued Rhenium Vanguard Cuirass,489318201,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Imbued Rhenium Vanguard Greaves,1993172672,564292559
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Imbued Tungsten Melodic Coat,3492509213,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Imbued Tungsten Melodic Leggings,1764914421,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Imbued Tungsten Reverent Coat,1800869443,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Imbued Tungsten Reverent Leggings,3574504378,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Imbued Tungsten Righteous Cuirass,3916782265,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Imbued Tungsten Righteous Greaves,2190629696,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Imbued Tungsten Vanguard Cuirass,2533350361,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Imbued Tungsten Vanguard Greaves,4246264352,3966978442
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Rhenium Melodic Coat,3953655336,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Rhenium Melodic Leggings,1742473277,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Rhenium Reverent Coat,1038049000,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Rhenium Reverent Leggings,1086275396,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Rhenium Righteous Cuirass,2093284935,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Rhenium Righteous Greaves,388235198,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Rhenium Vanguard Cuirass,2551293713,564292559
Armorer,95,TS Essentials,Armorer Essentials Volume 95,Rhenium Vanguard Greaves,4093028072,564292559
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Tungsten Melodic Coat,2758177168,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Tungsten Melodic Leggings,1643219195,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Tungsten Reverent Coat,4163544281,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Tungsten Reverent Leggings,851342657,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Tungsten Righteous Cuirass,247837762,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Tungsten Righteous Greaves,1696773563,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Tungsten Vanguard Cuirass,2654742487,3966978442
Armorer,95,TS Advanced,Advanced Armorer Volume 95,Tungsten Vanguard Greaves,4124780078,3966978442
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Deathwatch Bracers,2885470638,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Deathwatch Gauntlets,841106723,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Explorer Gauntlets,1557230242,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Forerunner Bracers,1888902037,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Lodaka Bracers,1098142355,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Ryathian Bracers,1165421661,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Ryathian Gauntlets,1186450832,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Striker Bracers,1377641809,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Striker Gauntlets,146468835,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Phantom Terrus Gauntlets,1227001656,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Bluejacket Tower Shield,1458360526,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Deathwatch Tower Shield,1339437308,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Emblazoned Tower Shield,498231441,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Explorer Gauntlets,3728260910,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Explorer Leggings,992436872,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Explorer Shirt,1214182,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Forerunner Barbute,2813581334,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Forerunner Bracers,4068447769,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Forerunner Pauldrons,2934523759,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Forerunner Sabatons,2183372238,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Forerunner Tower Shield,2850210406,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Grimstone Tower Shield,3227786959,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Keshian Tower Shield,3385011896,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Lodaka Boots,1751547829,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Lodaka Bracers,1504020249,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Lodaka Coif,2794716170,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Lodaka Mantle,2909553128,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Outrider Tower Shield,2961933319,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Ryathian Barbute,3939830459,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Ryathian Bracers,1923326486,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Ryathian Cuirasse,4251758560,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Ryathian Gauntlets,3294494748,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Ryathian Greaves,3919957372,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Ryathian Pauldrons,2263901671,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Ryathian Sabatons,705242185,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Ryathian Tower Shield,3958074974,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Striker Boots,4234160553,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Striker Bracers,1600691898,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Striker Coif,3305006211,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Striker Gauntlets,3917718197,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Striker Leggings,2329764581,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Striker Mantle,2684915782,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Striker Shirt,1296853986,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Striker Tower Shield,1494317214,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Terrus Cuirasse,493343678,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Terrus Gauntlets,2130166131,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Terrus Greaves,1183134199,3098229365
Armorer,96,TS Essentials,Armorer Essentials Volume 96,Tranquil Terrus Tower Shield,3582664634,3098229365
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Deathwatch Bracers,829459418,1970935856
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Deathwatch Gauntlets,3785573345,1970935856
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Explorer Gauntlets,3327996118,1970935856
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Forerunner Bracers,3927579105,1970935856
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Lodaka Bracers,2560957795,1970935856
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Ryathian Bracers,3081340976,1970935856
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Ryathian Gauntlets,3694890980,1970935856
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Striker Bracers,4017686018,1970935856
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Striker Gauntlets,994782562,1970935856
Armorer,96,TS Advanced,Advanced Armorer Volume 96,Xiocite Terrus Gauntlets,3153980245,1970935856
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Deathwatch Barbute,17656538,3484158691
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Deathwatch Sabatons,274181607,3484158691
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Forerunner Barbute,3664247009,3484158691
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Forerunner Sabatons,2709990993,3484158691
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Lodaka Boots,3191231734,3484158691
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Lodaka Coif,538662826,3484158691
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Ryathian Barbute,2187820764,3484158691
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Ryathian Sabatons,4189545158,3484158691
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Striker Boots,325282216,3484158691
Armorer,97,TS Essentials,Armorer Essentials Volume 97,Phantom Striker Coif,313413568,3484158691
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Deathwatch Barbute,2608933038,41756838
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Deathwatch Sabatons,1202033792,41756838
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Forerunner Barbute,1089190549,41756838
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Forerunner Sabatons,4134868790,41756838
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Lodaka Boots,3336479986,41756838
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Lodaka Coif,3475173858,41756838
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Ryathian Barbute,1891113649,41756838
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Ryathian Sabatons,3393626183,41756838
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Striker Boots,343295297,41756838
Armorer,97,TS Advanced,Advanced Armorer Volume 97,Xiocite Striker Coif,1783021508,41756838
Armorer,98,TS Essentials,Armorer Essentials Volume 98,Phantom Deathwatch Pauldrons,1957952,1595086706
Armorer,98,TS Essentials,Armorer Essentials Volume 98,Phantom Forerunner Pauldrons,581838458,1595086706
Armorer,98,TS Essentials,Armorer Essentials Volume 98,Phantom Lodaka Mantle,3755132799,1595086706
Armorer,98,TS Essentials,Armorer Essentials Volume 98,Phantom Ryathian Pauldrons,4281188206,1595086706
Armorer,98,TS Essentials,Armorer Essentials Volume 98,Phantom Striker Mantle,3457230887,1595086706
Armorer,98,TS Essentials,Armorer Essentials Volume 98,Stormy Deathwatch Tower Shield,3581179632,1595086706
Armorer,98,TS Essentials,Armorer Essentials Volume 98,Stormy Forerunner Tower Shield,859866218,1595086706
Armorer,98,TS Advanced,Advanced Armorer Volume 98,Xiocite Deathwatch Pauldrons,3550275202,2462201143
Armorer,98,TS Advanced,Advanced Armorer Volume 98,Xiocite Forerunner Pauldrons,4046397624,2462201143
Armorer,98,TS Advanced,Advanced Armorer Volume 98,Xiocite Lodaka Mantle,3636980630,2462201143
Armorer,98,TS Advanced,Advanced Armorer Volume 98,Xiocite Ryathian Pauldrons,1705114906,2462201143
Armorer,98,TS Advanced,Advanced Armorer Volume 98,Xiocite Striker Mantle,398485463,2462201143
Armorer,99,TS Essentials,Armorer Essentials Volume 99,Phantom Deathwatch Greaves,3794193730,672409572
Armorer,99,TS Essentials,Armorer Essentials Volume 99,Phantom Explorer Leggings,146949208,672409572
Armorer,99,TS Essentials,Armorer Essentials Volume 99,Phantom Ryathian Greaves,262076433,672409572
Armorer,99,TS Essentials,Armorer Essentials Volume 99,Phantom Striker Leggings,1827035016,672409572
Armorer,99,TS Essentials,Armorer Essentials Volume 99,Phantom Terrus Greaves,1202024394,672409572
Armorer,99,TS Advanced,Advanced Armorer Volume 99,Xiocite Deathwatch Greaves,2024443702,3854894497
Armorer,99,TS Advanced,Advanced Armorer Volume 99,Xiocite Explorer Leggings,993232601,3854894497
Armorer,99,TS Advanced,Advanced Armorer Volume 99,Xiocite Ryathian Greaves,4248935548,3854894497
Armorer,99,TS Advanced,Advanced Armorer Volume 99,Xiocite Striker Leggings,2654548965,3854894497
Armorer,99,TS Advanced,Advanced Armorer Volume 99,Xiocite Terrus Greaves,2658410554,3854894497
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Bluejacket Tower Shield,289741343,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Deathwatch Cuirasse,230248445,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Deathwatch Tower Shield,142604845,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Emblazoned Tower Shield,1511760448,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Explorer Shirt,1065366458,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Forerunner Tower Shield,3997894839,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Grimstone Tower Shield,3680612385,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Keshian Tower Shield,426798654,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Outrider Tower Shield,3028291922,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Ryathian Cuirasse,528076958,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Ryathian Tower Shield,4024498955,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Striker Shirt,1795156548,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Striker Tower Shield,2309109784,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Terrus Cuirasse,2139446484,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Phantom Terrus Tower Shield,115175007,1581770779
Armorer,100,TS Essentials,Armorer Essentials Volume 100,Stormy Forerunner Tower Shield,859866218,1581770779
Armorer,100,TS Advanced,Advanced Armorer Volume 100,Xiocite Deathwatch Cuirasse,1514895002,1480363046
Armorer,100,TS Advanced,Advanced Armorer Volume 100,Xiocite Deathwatch Tower Shield,1454484704,1480363046
Armorer,100,TS Advanced,Advanced Armorer Volume 100,Xiocite Explorer Shirt,3864099914,1480363046
Armorer,100,TS Advanced,Advanced Armorer Volume 100,Xiocite Ryathian Cuirasse,747115039,1480363046
Armorer,100,TS Advanced,Advanced Armorer Volume 100,Xiocite Striker Shirt,1844102829,1480363046
Armorer,100,TS Advanced,Advanced Armorer Volume 100,Xiocite Terrus Cuirasse,3269558151,1480363046
Armorer,100,TS Advanced,Advanced Armorer Volume 100,Xiocite Terrus Tower Shield,1362057016,1480363046
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Etherium Chain Helm of Force,2069922737,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Etherium Chain Shoulders of Endurance,2455114014,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Etherium Chain Shoulders of Force,2446141187,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Etherium Helm of Force,1086582830,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Etherium Shoulders of Endurance,3176870943,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Etherium Shoulders of Evasion,698459497,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Etherium Shoulders of Force,1553831089,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Mercenary Etherium Boots of Force,798122089,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Mercenary Etherium Boots of Rage,4130291898,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Mercenary Etherium Bracers of Force,1715722538,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Mercenary Etherium Bracers of Rage,1322339932,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Mercenary Etherium Breastplate of Force,3187785810,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Mercenary Etherium Breastplate of Rage,31714548,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Mercenary Etherium Gauntlets of Force,2263449964,259292953
Armorer,101,TS Essentials,Armorer Essentials Volume 101,Mercenary Etherium Gauntlets of Rage,828380758,259292953
